Genome ID,Genome Name,cefoxitin,ciprofloxacin,erythromycin,tetracycline
1280.59604,Staphylococcus aureus CFSA17SA056,susceptible,resistant,susceptible,susceptible
1280.59605,Staphylococcus aureus CFSA17SA052,susceptible,resistant,resistant,resistant
1280.59606,Staphylococcus aureus CFSA17SA050,resistant,resistant,resistant,susceptible
1280.59607,Staphylococcus aureus CFSA17SA051,susceptible,susceptible,susceptible,susceptible
1280.59608,Staphylococcus aureus CFSA17SA049,resistant,susceptible,susceptible,susceptible
1280.59609,Staphylococcus aureus CFSA17SA048,susceptible,susceptible,susceptible,susceptible
1280.59610,Staphylococcus aureus CFSA17SA045,susceptible,resistant,resistant,resistant
1280.59611,Staphylococcus aureus CFSA17SA055,susceptible,susceptible,susceptible,susceptible
1280.59612,Staphylococcus aureus CFSA17SA047,susceptible,susceptible,resistant,susceptible
1280.59613,Staphylococcus aureus CFSA17SA046,susceptible,susceptible,resistant,susceptible
1280.59614,Staphylococcus aureus CFSA17SA041,resistant,,resistant,susceptible
1280.59615,Staphylococcus aureus CFSA17SA044,resistant,susceptible,resistant,susceptible
1280.59616,Staphylococcus aureus CFSA17SA042,resistant,susceptible,resistant,susceptible
1280.59617,Staphylococcus aureus CFSA17SA043,resistant,susceptible,resistant,susceptible
1280.59618,Staphylococcus aureus CFSA17SA037,susceptible,susceptible,resistant,susceptible
1280.59619,Staphylococcus aureus CFSA17SA038,resistant,susceptible,susceptible,susceptible
1280.59620,Staphylococcus aureus CFSA17SA039,resistant,susceptible,resistant,susceptible
1280.59621,Staphylococcus aureus CFSA17SA036,susceptible,susceptible,susceptible,susceptible
1280.59622,Staphylococcus aureus CFSA17SA035,susceptible,susceptible,susceptible,susceptible
1280.59623,Staphylococcus aureus CFSA17SA040,susceptible,susceptible,susceptible,susceptible
1280.59624,Staphylococcus aureus CFSA17SA033,susceptible,susceptible,susceptible,susceptible
1280.59625,Staphylococcus aureus CFSA17SA032,resistant,susceptible,resistant,susceptible
1280.59626,Staphylococcus aureus CFSA17SA034,susceptible,susceptible,susceptible,susceptible
1280.59627,Staphylococcus aureus CFSA17SA028,susceptible,susceptible,susceptible,susceptible
1280.59628,Staphylococcus aureus CFSA17SA027,susceptible,susceptible,susceptible,susceptible
1280.59629,Staphylococcus aureus CFSA17SA024,susceptible,susceptible,susceptible,
1280.59630,Staphylococcus aureus CFSA17SA026,susceptible,susceptible,resistant,susceptible
1280.59631,Staphylococcus aureus CFSA17SA025,susceptible,susceptible,susceptible,susceptible
1280.59632,Staphylococcus aureus CFSA17SA023,susceptible,susceptible,resistant,susceptible
1280.59633,Staphylococcus aureus CFSA17SA022,susceptible,,susceptible,
1280.59634,Staphylococcus aureus CFSA17SA021,resistant,susceptible,resistant,susceptible
1280.59635,Staphylococcus aureus CFSA17SA019,susceptible,susceptible,susceptible,susceptible
1280.59636,Staphylococcus aureus CFSA17SA020,resistant,susceptible,resistant,susceptible
1280.59637,Staphylococcus aureus CFSA17SA017,susceptible,resistant,resistant,susceptible
1280.59638,Staphylococcus aureus CFSA17SA015,resistant,susceptible,resistant,susceptible
1280.59639,Staphylococcus aureus CFSA17SA016,susceptible,susceptible,susceptible,
1280.59640,Staphylococcus aureus CFSA17SA014,resistant,susceptible,resistant,susceptible
1280.59641,Staphylococcus aureus CFSA17SA013,resistant,resistant,resistant,resistant
1280.59642,Staphylococcus aureus CFSA17SA012,resistant,resistant,resistant,resistant
1280.59643,Staphylococcus aureus CFSA17SA010,susceptible,susceptible,susceptible,susceptible
1280.59644,Staphylococcus aureus CFSA17SA011,resistant,susceptible,susceptible,susceptible
1280.59645,Staphylococcus aureus CFSA17SA008,resistant,susceptible,resistant,susceptible
1280.59646,Staphylococcus aureus CFSA17SA009,susceptible,susceptible,susceptible,susceptible
1280.59647,Staphylococcus aureus CFSA17SA007,resistant,susceptible,resistant,susceptible
1280.59648,Staphylococcus aureus CFSA17SA004,susceptible,resistant,resistant,susceptible
1280.59649,Staphylococcus aureus CFSA17SA006,susceptible,,resistant,resistant
1280.59650,Staphylococcus aureus CFSA17SA001,susceptible,susceptible,resistant,susceptible
1280.59651,Staphylococcus aureus CFSA17SA003,resistant,susceptible,resistant,susceptible
1280.59652,Staphylococcus aureus CFSA16SA060,susceptible,susceptible,susceptible,susceptible
1280.59653,Staphylococcus aureus CFSA16SA056,resistant,susceptible,susceptible,susceptible
1280.59654,Staphylococcus aureus CFSA16SA057,resistant,susceptible,susceptible,susceptible
1280.59655,Staphylococcus aureus CFSA16SA058,resistant,susceptible,susceptible,susceptible
1280.59656,Staphylococcus aureus CFSA16SA055,resistant,susceptible,,susceptible
1280.59657,Staphylococcus aureus CFSA16SA061,resistant,resistant,resistant,resistant
1280.59658,Staphylococcus aureus CFSA16SA054,resistant,,susceptible,susceptible
1280.59659,Staphylococcus aureus CFSA16SA053,resistant,susceptible,resistant,susceptible
1280.59660,Staphylococcus aureus CFSA16SA052,resistant,susceptible,resistant,susceptible
1280.59661,Staphylococcus aureus CFSA17SA002,susceptible,susceptible,susceptible,susceptible
1280.59662,Staphylococcus aureus CFSA16SA050,resistant,susceptible,resistant,susceptible
1280.59663,Staphylococcus aureus CFSA16SA051,resistant,susceptible,resistant,susceptible
1280.59664,Staphylococcus aureus CFSA16SA049,resistant,susceptible,resistant,susceptible
1280.59665,Staphylococcus aureus CFSA16SA048,resistant,resistant,resistant,susceptible
1280.59666,Staphylococcus aureus CFSA16SA047,resistant,susceptible,resistant,susceptible
1280.59667,Staphylococcus aureus CFSA16SA046,resistant,susceptible,susceptible,susceptible
1280.59668,Staphylococcus aureus CFSA16SA045,resistant,resistant,resistant,susceptible
1280.59669,Staphylococcus aureus CFSA16SA043,resistant,susceptible,susceptible,susceptible
1280.59670,Staphylococcus aureus CFSA16SA044,resistant,susceptible,susceptible,susceptible
1280.59671,Staphylococcus aureus CFSA16SA042,resistant,susceptible,susceptible,susceptible
1280.59672,Staphylococcus aureus CFSA16SA041,resistant,susceptible,susceptible,susceptible
1280.59673,Staphylococcus aureus CFSA16SA040,resistant,resistant,resistant,susceptible
1280.59674,Staphylococcus aureus CFSA16SA038,resistant,resistant,resistant,
1280.59675,Staphylococcus aureus CFSA16SA039,resistant,,susceptible,susceptible
1280.59676,Staphylococcus aureus CFSA16SA036,resistant,susceptible,susceptible,susceptible
1280.59677,Staphylococcus aureus CFSA16SA037,resistant,susceptible,resistant,susceptible
1280.59678,Staphylococcus aureus CFSA16SA034,resistant,resistant,resistant,susceptible
1280.59679,Staphylococcus aureus CFSA16SA035,resistant,susceptible,susceptible,susceptible
1280.59680,Staphylococcus aureus CFSA16SA031,resistant,,resistant,susceptible
1280.59681,Staphylococcus aureus CFSA16SA033,susceptible,susceptible,resistant,susceptible
1280.59682,Staphylococcus aureus CFSA16SA032,resistant,resistant,resistant,susceptible
1280.59683,Staphylococcus aureus CFSA16SA030,resistant,susceptible,resistant,susceptible
1280.59684,Staphylococcus aureus CFSA16SA029,resistant,susceptible,resistant,susceptible
1280.59685,Staphylococcus aureus CFSA16SA028,resistant,susceptible,resistant,susceptible
1280.59686,Staphylococcus aureus CFSA16SA027,resistant,resistant,resistant,susceptible
1280.59687,Staphylococcus aureus CFSA16SA025,resistant,,resistant,susceptible
1280.59688,Staphylococcus aureus CFSA16SA026,resistant,susceptible,resistant,susceptible
1280.59689,Staphylococcus aureus CFSA16SA024,resistant,susceptible,resistant,susceptible
1280.59690,Staphylococcus aureus CFSA16SA022,resistant,susceptible,resistant,susceptible
1280.59691,Staphylococcus aureus CFSA16SA020,resistant,susceptible,resistant,susceptible
1280.59692,Staphylococcus aureus CFSA16SA023,resistant,susceptible,resistant,susceptible
1280.59693,Staphylococcus aureus CFSA16SA021,resistant,susceptible,resistant,susceptible
1280.59694,Staphylococcus aureus CFSA16SA019,resistant,susceptible,resistant,susceptible
1280.59695,Staphylococcus aureus CFSA16SA017,resistant,susceptible,susceptible,susceptible
1280.59696,Staphylococcus aureus CFSA16SA018,resistant,susceptible,resistant,susceptible
1280.59697,Staphylococcus aureus CFSA16SA015,resistant,,resistant,susceptible
1280.59698,Staphylococcus aureus CFSA16SA014,resistant,,resistant,susceptible
1280.59699,Staphylococcus aureus CFSA16SA013,resistant,,resistant,susceptible
1280.59700,Staphylococcus aureus CFSA16SA012,resistant,susceptible,resistant,susceptible
1280.59701,Staphylococcus aureus CFSA16SA011,resistant,susceptible,resistant,susceptible
1280.59702,Staphylococcus aureus CFSA16SA016,resistant,resistant,,susceptible
1280.59703,Staphylococcus aureus CFSA16SA009,resistant,susceptible,resistant,
1280.59704,Staphylococcus aureus CFSA16SA010,resistant,susceptible,resistant,susceptible
1280.59705,Staphylococcus aureus CFSA16SA008,resistant,susceptible,susceptible,susceptible
1280.59706,Staphylococcus aureus CFSA16SA007,resistant,susceptible,resistant,susceptible
1280.59707,Staphylococcus aureus CFSA16SA005,resistant,susceptible,susceptible,susceptible
1280.59708,Staphylococcus aureus CFSA16SA006,resistant,susceptible,resistant,susceptible
1280.59709,Staphylococcus aureus CFSA16SA002,resistant,susceptible,resistant,
1280.59710,Staphylococcus aureus CFSA16SA004,resistant,susceptible,resistant,susceptible
1280.59711,Staphylococcus aureus CFSA16SA003,resistant,susceptible,resistant,susceptible
1280.59712,Staphylococcus aureus CFSA16SA001,resistant,susceptible,resistant,susceptible
1280.59713,Staphylococcus aureus 11A356,resistant,susceptible,resistant,
1280.59714,Staphylococcus aureus 11A265,resistant,susceptible,resistant,susceptible
1280.59715,Staphylococcus aureus CFSA13SA036,resistant,susceptible,resistant,susceptible
1280.59716,Staphylococcus aureus CFSA13SA037,resistant,susceptible,resistant,susceptible
1280.59717,Staphylococcus aureus CFSA13SA039,resistant,susceptible,resistant,susceptible
1280.59718,Staphylococcus aureus CFSA13SA038,resistant,susceptible,resistant,susceptible
1280.59719,Staphylococcus aureus CFSA13SA033,resistant,susceptible,resistant,susceptible
1280.59720,Staphylococcus aureus CFSA13SA031,resistant,resistant,resistant,susceptible
1280.59721,Staphylococcus aureus CFSA13SA035,resistant,susceptible,resistant,susceptible
1280.59722,Staphylococcus aureus CFSA13SA032,resistant,resistant,resistant,resistant
1280.59723,Staphylococcus aureus CFSA13SA034,resistant,susceptible,resistant,susceptible
1280.59724,Staphylococcus aureus CFSA13SA030,resistant,susceptible,resistant,
1280.59725,Staphylococcus aureus CFSA13SA027,,susceptible,susceptible,
1280.59726,Staphylococcus aureus CFSA13SA029,resistant,susceptible,resistant,
1280.59727,Staphylococcus aureus CFSA13SA026,resistant,resistant,resistant,resistant
1280.59728,Staphylococcus aureus CFSA13SA028,resistant,resistant,resistant,resistant
1280.59729,Staphylococcus aureus CFSA13SA025,resistant,susceptible,susceptible,resistant
1280.59730,Staphylococcus aureus CFSA13SA023,resistant,susceptible,resistant,susceptible
1280.59731,Staphylococcus aureus CFSA13SA022,resistant,susceptible,resistant,susceptible
1280.59732,Staphylococcus aureus CFSA13SA024,resistant,resistant,resistant,susceptible
1280.59733,Staphylococcus aureus CFSA13SA019,resistant,resistant,resistant,resistant
1280.59734,Staphylococcus aureus CFSA13SA017,resistant,resistant,resistant,susceptible
1280.59735,Staphylococcus aureus CFSA13SA021,resistant,resistant,resistant,resistant
1280.59736,Staphylococcus aureus CFSA13SA016,resistant,susceptible,resistant,susceptible
1280.59737,Staphylococcus aureus CFSA13SA015,resistant,resistant,resistant,resistant
1280.59738,Staphylococcus aureus CFSA13SA014,resistant,resistant,resistant,resistant
1280.59739,Staphylococcus aureus CFSA13SA013,resistant,susceptible,resistant,susceptible
1280.59740,Staphylococcus aureus CFSA13SA012,resistant,susceptible,resistant,susceptible
1280.59741,Staphylococcus aureus CFSA13SA010,resistant,susceptible,resistant,susceptible
1280.59742,Staphylococcus aureus CFSA13SA011,resistant,susceptible,resistant,susceptible
1280.59743,Staphylococcus aureus CFSA13SA009,resistant,susceptible,susceptible,susceptible
1280.59744,Staphylococcus aureus CFSA13SA008,resistant,resistant,resistant,resistant
1280.59745,Staphylococcus aureus CFSA13SA007,resistant,susceptible,resistant,susceptible
1280.59746,Staphylococcus aureus CFSA13SA004,resistant,susceptible,resistant,susceptible
1280.59747,Staphylococcus aureus CFSA13SA005,resistant,susceptible,resistant,susceptible
1280.59748,Staphylococcus aureus CFSA13SA003,resistant,susceptible,resistant,susceptible
1280.59749,Staphylococcus aureus CFSA13SA006,resistant,susceptible,susceptible,susceptible
1280.59750,Staphylococcus aureus CFSA13SA002,resistant,susceptible,resistant,resistant
1280.59751,Staphylococcus aureus CFSA12SA069,resistant,resistant,resistant,
1280.59752,Staphylococcus aureus CFSA12SA070,resistant,susceptible,resistant,susceptible
1280.59753,Staphylococcus aureus CFSA12SA060,resistant,susceptible,resistant,susceptible
1280.59754,Staphylococcus aureus CFSA12SA063,resistant,resistant,resistant,resistant
1280.59755,Staphylococcus aureus CFSA12SA059,resistant,susceptible,resistant,susceptible
1280.59756,Staphylococcus aureus CFSA12SA056,resistant,resistant,resistant,resistant
1280.59757,Staphylococcus aureus CFSA12SA055,resistant,resistant,resistant,resistant
1280.59758,Staphylococcus aureus CFSA12SA051,resistant,resistant,resistant,resistant
1280.59759,Staphylococcus aureus CFSA12SA054,resistant,resistant,resistant,resistant
1280.59760,Staphylococcus aureus CFSA12SA049,resistant,resistant,resistant,
1280.59761,Staphylococcus aureus CFSA12SA050,resistant,resistant,resistant,resistant
1280.59762,Staphylococcus aureus CFSA12SA048,resistant,resistant,resistant,resistant
1280.59763,Staphylococcus aureus CFSA12SA052,resistant,resistant,resistant,resistant
1280.59764,Staphylococcus aureus CFSA12SA047,resistant,resistant,resistant,resistant
1280.59765,Staphylococcus aureus CFSA12SA045,resistant,,resistant,resistant
1280.59766,Staphylococcus aureus CFSA12SA046,resistant,resistant,resistant,resistant
1280.59767,Staphylococcus aureus CFSA12SA044,resistant,resistant,resistant,resistant
1280.59768,Staphylococcus aureus CFSA12SA043,resistant,resistant,resistant,resistant
1280.59769,Staphylococcus aureus CFSA12SA040,resistant,resistant,resistant,
1280.59770,Staphylococcus aureus CFSA12SA041,resistant,resistant,resistant,resistant
1280.59771,Staphylococcus aureus CFSA12SA037,resistant,resistant,resistant,
1280.59772,Staphylococcus aureus CFSA12SA039,resistant,resistant,resistant,resistant
1280.59773,Staphylococcus aureus CFSA12SA038,resistant,resistant,resistant,resistant
1280.59774,Staphylococcus aureus CFSA12SA036,resistant,resistant,resistant,resistant
1280.59775,Staphylococcus aureus CFSA12SA035,resistant,resistant,resistant,resistant
1280.59776,Staphylococcus aureus CFSA12SA033,resistant,resistant,resistant,
1280.59777,Staphylococcus aureus CFSA12SA032,resistant,resistant,resistant,resistant
1280.59778,Staphylococcus aureus CFSA12SA031,resistant,resistant,resistant,resistant
1280.59779,Staphylococcus aureus CFSA12SA029,resistant,resistant,resistant,resistant
1280.59780,Staphylococcus aureus CFSA12SA028,resistant,resistant,resistant,resistant
1280.59781,Staphylococcus aureus CFSA12SA026,resistant,resistant,resistant,resistant
1280.59782,Staphylococcus aureus CFSA12SA024,resistant,resistant,resistant,resistant
1280.59783,Staphylococcus aureus CFSA12SA027,resistant,resistant,resistant,resistant
1280.59784,Staphylococcus aureus CFSA12SA023,resistant,resistant,resistant,
1280.59785,Staphylococcus aureus CFSA12SA025,resistant,resistant,resistant,
1280.59786,Staphylococcus aureus CFSA12SA022,resistant,resistant,resistant,resistant
1280.59787,Staphylococcus aureus CFSA12SA020,resistant,resistant,resistant,
1280.59788,Staphylococcus aureus CFSA12SA019,resistant,resistant,resistant,resistant
1280.59789,Staphylococcus aureus CFSA12SA017,resistant,resistant,susceptible,
1280.59790,Staphylococcus aureus CFSA12SA021,resistant,resistant,resistant,resistant
1280.59791,Staphylococcus aureus CFSA12SA014,resistant,resistant,resistant,resistant
