genome_id,antibiotic,label
1280.59285,cefoxitin,S
1280.59285,ciprofloxacin,S
1280.59285,erythromycin,R
1280.59285,tetracycline,S
1280.59286,cefoxitin,R
1280.59286,ciprofloxacin,S
1280.59286,erythromycin,R
1280.59286,tetracycline,S
1280.59287,cefoxitin,S
1280.59287,ciprofloxacin,S
1280.59287,erythromycin,S
1280.59287,tetracycline,S
1280.59288,cefoxitin,R
1280.59288,ciprofloxacin,S
1280.59288,erythromycin,R
1280.59288,tetracycline,S
1280.59289,cefoxitin,S
1280.59289,ciprofloxacin,S
1280.59289,erythromycin,R
1280.59289,tetracycline,S
1280.59290,cefoxitin,S
1280.59290,erythromycin,R
1280.59290,tetracycline,S
1280.59291,cefoxitin,R
1280.59291,ciprofloxacin,S
1280.59291,erythromycin,R
1280.59291,tetracycline,S
1280.59292,cefoxitin,S
1280.59292,ciprofloxacin,S
1280.59292,erythromycin,R
1280.59292,tetracycline,S
1280.59293,cefoxitin,S
1280.59293,erythromycin,R
1280.59293,tetracycline,R
1280.59294,cefoxitin,R
1280.59294,erythromycin,R
1280.59294,tetracycline,S
1280.59295,cefoxitin,R
1280.59295,ciprofloxacin,S
1280.59295,erythromycin,S
1280.59295,tetracycline,R
1280.59296,cefoxitin,S
1280.59296,ciprofloxacin,S
1280.59296,erythromycin,S
1280.59296,tetracycline,S
1280.59297,cefoxitin,R
1280.59297,ciprofloxacin,S
1280.59297,erythromycin,S
1280.59297,tetracycline,R
1280.59298,cefoxitin,R
1280.59298,erythromycin,R
1280.59298,tetracycline,S
1280.59299,cefoxitin,S
1280.59299,ciprofloxacin,S
1280.59299,erythromycin,R
1280.59300,cefoxitin,S
1280.59300,ciprofloxacin,S
1280.59300,erythromycin,R
1280.59300,tetracycline,S
1280.59301,cefoxitin,R
1280.59301,ciprofloxacin,S
1280.59301,erythromycin,R
1280.59301,tetracycline,R
1280.59302,cefoxitin,S
1280.59302,ciprofloxacin,S
1280.59302,erythromycin,R
1280.59302,tetracycline,S
1280.59303,cefoxitin,S
1280.59303,ciprofloxacin,S
1280.59303,erythromycin,S
1280.59303,tetracycline,S
1280.59304,cefoxitin,S
1280.59304,ciprofloxacin,S
1280.59304,erythromycin,R
1280.59304,tetracycline,S
1280.59305,cefoxitin,R
1280.59305,ciprofloxacin,S
1280.59305,erythromycin,R
1280.59305,tetracycline,S
1280.59306,cefoxitin,S
1280.59306,ciprofloxacin,S
1280.59306,erythromycin,R
1280.59306,tetracycline,S
1280.59307,cefoxitin,R
1280.59307,ciprofloxacin,S
1280.59307,erythromycin,S
1280.59307,tetracycline,S
1280.59308,cefoxitin,S
1280.59308,ciprofloxacin,S
1280.59308,erythromycin,S
1280.59308,tetracycline,S
1280.59309,cefoxitin,S
1280.59309,erythromycin,R
1280.59309,tetracycline,R
1280.59310,cefoxitin,S
1280.59310,ciprofloxacin,S
1280.59310,erythromycin,S
1280.59310,tetracycline,S
1280.59311,cefoxitin,R
1280.59311,ciprofloxacin,S
1280.59311,erythromycin,R
1280.59311,tetracycline,S
1280.59312,cefoxitin,S
1280.59312,erythromycin,S
1280.59312,tetracycline,S
1280.59313,cefoxitin,S
1280.59313,ciprofloxacin,S
1280.59313,erythromycin,S
1280.59313,tetracycline,S
1280.59314,cefoxitin,S
1280.59314,ciprofloxacin,S
1280.59314,erythromycin,R
1280.59314,tetracycline,S
1280.59315,cefoxitin,R
1280.59315,ciprofloxacin,S
1280.59315,erythromycin,R
1280.59315,tetracycline,S
1280.59316,cefoxitin,R
1280.59316,ciprofloxacin,R
1280.59316,erythromycin,R
1280.59316,tetracycline,R
1280.59317,cefoxitin,R
1280.59317,ciprofloxacin,S
1280.59317,erythromycin,R
1280.59317,tetracycline,S
1280.59318,cefoxitin,S
1280.59318,erythromycin,R
1280.59318,tetracycline,S
1280.59319,cefoxitin,R
1280.59319,ciprofloxacin,S
1280.59319,erythromycin,R
1280.59319,tetracycline,S
1280.59320,cefoxitin,S
1280.59320,erythromycin,R
1280.59320,tetracycline,S
1280.59321,cefoxitin,S
1280.59321,ciprofloxacin,S
1280.59321,erythromycin,R
1280.59321,tetracycline,S
1280.59322,cefoxitin,S
1280.59322,ciprofloxacin,S
1280.59322,erythromycin,R
1280.59322,tetracycline,S
1280.59323,cefoxitin,S
1280.59323,ciprofloxacin,S
1280.59323,erythromycin,S
1280.59323,tetracycline,S
1280.59324,cefoxitin,S
1280.59324,ciprofloxacin,S
1280.59324,erythromycin,R
1280.59324,tetracycline,R
1280.59325,cefoxitin,S
1280.59325,ciprofloxacin,S
1280.59325,erythromycin,R
1280.59325,tetracycline,S
1280.59326,cefoxitin,R
1280.59326,ciprofloxacin,S
1280.59326,erythromycin,R
1280.59326,tetracycline,S
1280.59327,cefoxitin,S
1280.59327,ciprofloxacin,R
1280.59327,erythromycin,R
1280.59328,cefoxitin,S
1280.59328,ciprofloxacin,S
1280.59328,erythromycin,R
1280.59328,tetracycline,S
1280.59329,cefoxitin,S
1280.59329,ciprofloxacin,S
1280.59329,erythromycin,R
1280.59330,cefoxitin,S
1280.59330,erythromycin,S
1280.59330,tetracycline,S
1280.59331,cefoxitin,S
1280.59331,ciprofloxacin,S
1280.59331,tetracycline,S
1280.59332,cefoxitin,S
1280.59332,ciprofloxacin,S
1280.59332,erythromycin,R
1280.59332,tetracycline,S
1280.59333,cefoxitin,S
1280.59333,ciprofloxacin,R
1280.59333,erythromycin,R
1280.59333,tetracycline,R
1280.59334,cefoxitin,S
1280.59334,erythromycin,R
1280.59334,tetracycline,S
1280.59335,cefoxitin,R
1280.59335,ciprofloxacin,S
1280.59335,erythromycin,R
1280.59335,tetracycline,S
1280.59336,cefoxitin,R
1280.59336,ciprofloxacin,S
1280.59336,erythromycin,S
1280.59336,tetracycline,S
1280.59337,cefoxitin,S
1280.59337,ciprofloxacin,S
1280.59337,erythromycin,S
1280.59337,tetracycline,S
1280.59338,cefoxitin,R
1280.59338,ciprofloxacin,S
1280.59338,erythromycin,S
1280.59338,tetracycline,S
1280.59339,cefoxitin,S
1280.59339,ciprofloxacin,S
1280.59339,erythromycin,S
1280.59339,tetracycline,S
1280.59340,cefoxitin,R
1280.59340,ciprofloxacin,R
1280.59340,erythromycin,R
1280.59340,tetracycline,R
1280.59341,cefoxitin,R
1280.59341,ciprofloxacin,S
1280.59341,erythromycin,S
1280.59341,tetracycline,S
1280.59342,cefoxitin,S
1280.59342,ciprofloxacin,R
1280.59342,erythromycin,R
1280.59342,tetracycline,R
1280.59343,cefoxitin,S
1280.59343,erythromycin,R
1280.59343,tetracycline,R
1280.59344,cefoxitin,S
1280.59344,ciprofloxacin,S
1280.59344,erythromycin,S
1280.59344,tetracycline,S
1280.59345,cefoxitin,S
1280.59345,ciprofloxacin,R
1280.59345,erythromycin,R
1280.59345,tetracycline,S
1280.59346,cefoxitin,S
1280.59346,ciprofloxacin,S
1280.59346,erythromycin,S
1280.59346,tetracycline,S
1280.59347,cefoxitin,S
1280.59347,ciprofloxacin,R
1280.59347,erythromycin,R
1280.59347,tetracycline,S
1280.59348,cefoxitin,R
1280.59348,ciprofloxacin,S
1280.59348,erythromycin,R
1280.59348,tetracycline,S
1280.59349,cefoxitin,S
1280.59349,erythromycin,S
1280.59349,tetracycline,S
1280.59350,cefoxitin,S
1280.59350,erythromycin,R
1280.59350,tetracycline,R
1280.59351,cefoxitin,R
1280.59351,ciprofloxacin,S
1280.59351,erythromycin,S
1280.59351,tetracycline,S
1280.59352,cefoxitin,S
1280.59352,ciprofloxacin,R
1280.59352,erythromycin,R
1280.59352,tetracycline,S
1280.59353,cefoxitin,S
1280.59353,erythromycin,S
1280.59353,tetracycline,R
1280.59354,cefoxitin,S
1280.59354,ciprofloxacin,S
1280.59354,erythromycin,S
1280.59354,tetracycline,S
1280.59355,cefoxitin,S
1280.59355,ciprofloxacin,R
1280.59355,erythromycin,R
1280.59356,cefoxitin,S
1280.59356,ciprofloxacin,S
1280.59356,erythromycin,S
1280.59356,tetracycline,S
1280.59357,cefoxitin,S
1280.59357,ciprofloxacin,S
1280.59357,erythromycin,R
1280.59357,tetracycline,S
1280.59358,cefoxitin,S
1280.59358,ciprofloxacin,R
1280.59358,erythromycin,R
1280.59358,tetracycline,S
1280.59359,cefoxitin,S
1280.59359,ciprofloxacin,R
1280.59359,erythromycin,R
1280.59360,cefoxitin,R
1280.59360,ciprofloxacin,S
1280.59360,erythromycin,R
1280.59360,tetracycline,S
1280.59361,cefoxitin,S
1280.59361,ciprofloxacin,R
1280.59361,erythromycin,R
1280.59361,tetracycline,R
1280.59362,cefoxitin,S
1280.59362,ciprofloxacin,S
1280.59362,erythromycin,S
1280.59362,tetracycline,S
1280.59363,cefoxitin,S
1280.59363,ciprofloxacin,R
1280.59363,erythromycin,R
1280.59363,tetracycline,R
1280.59364,cefoxitin,S
1280.59364,ciprofloxacin,S
1280.59364,erythromycin,S
1280.59364,tetracycline,R
1280.59365,cefoxitin,S
1280.59365,ciprofloxacin,S
1280.59365,erythromycin,S
1280.59365,tetracycline,S
1280.59366,cefoxitin,S
1280.59366,ciprofloxacin,S
1280.59366,erythromycin,S
1280.59367,cefoxitin,S
1280.59367,ciprofloxacin,S
1280.59367,erythromycin,R
1280.59367,tetracycline,S
1280.59368,cefoxitin,S
1280.59368,ciprofloxacin,S
1280.59368,erythromycin,S
1280.59368,tetracycline,S
1280.59369,cefoxitin,S
1280.59369,ciprofloxacin,S
1280.59369,erythromycin,R
1280.59369,tetracycline,S
1280.59370,cefoxitin,R
1280.59370,ciprofloxacin,S
1280.59370,erythromycin,S
1280.59370,tetracycline,S
1280.59371,cefoxitin,R
1280.59371,ciprofloxacin,R
1280.59371,erythromycin,R
1280.59371,tetracycline,R
1280.59372,cefoxitin,R
1280.59372,ciprofloxacin,S
1280.59372,erythromycin,S
1280.59372,tetracycline,R
1280.59373,cefoxitin,R
1280.59373,ciprofloxacin,S
1280.59373,erythromycin,R
1280.59373,tetracycline,S
1280.59374,cefoxitin,R
1280.59374,ciprofloxacin,R
1280.59374,erythromycin,R
1280.59374,tetracycline,S
1280.59375,cefoxitin,R
1280.59375,erythromycin,R
1280.59375,tetracycline,R
1280.59376,cefoxitin,R
1280.59376,erythromycin,R
1280.59376,tetracycline,R
1280.59377,cefoxitin,S
1280.59377,ciprofloxacin,S
1280.59377,erythromycin,R
1280.59377,tetracycline,S
1280.59378,cefoxitin,S
1280.59378,ciprofloxacin,R
1280.59378,erythromycin,R
1280.59378,tetracycline,S
1280.59379,cefoxitin,S
1280.59379,ciprofloxacin,S
1280.59379,erythromycin,R
1280.59379,tetracycline,S
1280.59380,cefoxitin,R
1280.59380,erythromycin,R
1280.59381,cefoxitin,S
1280.59381,ciprofloxacin,S
1280.59381,erythromycin,S
1280.59382,cefoxitin,S
1280.59382,ciprofloxacin,R
1280.59382,erythromycin,R
1280.59382,tetracycline,S
1280.59383,cefoxitin,S
1280.59383,ciprofloxacin,S
1280.59383,erythromycin,S
1280.59383,tetracycline,S
1280.59384,cefoxitin,S
1280.59384,ciprofloxacin,S
1280.59384,erythromycin,S
1280.59384,tetracycline,R
1280.59385,cefoxitin,S
1280.59385,ciprofloxacin,S
1280.59385,erythromycin,R
1280.59385,tetracycline,S
1280.59386,cefoxitin,S
1280.59386,ciprofloxacin,R
1280.59386,erythromycin,R
1280.59386,tetracycline,S
1280.59387,cefoxitin,S
1280.59387,ciprofloxacin,S
1280.59387,erythromycin,S
1280.59387,tetracycline,S
1280.59388,cefoxitin,S
1280.59388,ciprofloxacin,S
1280.59388,erythromycin,R
1280.59388,tetracycline,S
1280.59389,cefoxitin,S
1280.59389,ciprofloxacin,S
1280.59389,erythromycin,R
1280.59389,tetracycline,S
1280.59390,cefoxitin,S
1280.59390,erythromycin,R
1280.59390,tetracycline,R
1280.59391,cefoxitin,R
1280.59391,ciprofloxacin,S
1280.59391,erythromycin,R
1280.59391,tetracycline,S
1280.59392,cefoxitin,S
1280.59392,ciprofloxacin,S
1280.59392,erythromycin,R
1280.59392,tetracycline,S
1280.59393,cefoxitin,R
1280.59393,ciprofloxacin,S
1280.59393,erythromycin,R
1280.59394,cefoxitin,R
1280.59394,ciprofloxacin,R
1280.59394,erythromycin,R
1280.59394,tetracycline,R
1280.59395,cefoxitin,R
1280.59395,ciprofloxacin,R
1280.59395,erythromycin,R
1280.59395,tetracycline,R
1280.59396,cefoxitin,R
1280.59396,ciprofloxacin,R
1280.59396,erythromycin,R
1280.59396,tetracycline,R
1280.59397,cefoxitin,R
1280.59397,ciprofloxacin,R
1280.59397,erythromycin,R
1280.59397,tetracycline,S
1280.59398,cefoxitin,S
1280.59398,ciprofloxacin,R
1280.59398,erythromycin,R
1280.59398,tetracycline,R
1280.59399,cefoxitin,S
1280.59399,ciprofloxacin,S
1280.59399,erythromycin,S
1280.59399,tetracycline,S
1280.59400,cefoxitin,S
1280.59400,ciprofloxacin,S
1280.59400,erythromycin,R
1280.59401,cefoxitin,S
1280.59401,ciprofloxacin,S
1280.59401,erythromycin,R
1280.59401,tetracycline,S
1280.59402,cefoxitin,R
1280.59402,ciprofloxacin,S
1280.59402,erythromycin,S
1280.59402,tetracycline,S
1280.59403,cefoxitin,R
1280.59403,ciprofloxacin,S
1280.59403,erythromycin,R
1280.59403,tetracycline,S
1280.59404,cefoxitin,R
1280.59404,ciprofloxacin,S
1280.59404,erythromycin,R
1280.59404,tetracycline,S
1280.59405,cefoxitin,R
1280.59405,ciprofloxacin,R
1280.59405,erythromycin,R
1280.59405,tetracycline,R
1280.59406,cefoxitin,R
1280.59406,ciprofloxacin,S
1280.59406,erythromycin,R
1280.59406,tetracycline,S
1280.59407,cefoxitin,R
1280.59407,ciprofloxacin,S
1280.59407,erythromycin,S
1280.59407,tetracycline,S
1280.59408,cefoxitin,R
1280.59408,ciprofloxacin,S
1280.59408,erythromycin,S
1280.59408,tetracycline,S
1280.59409,cefoxitin,R
1280.59409,ciprofloxacin,S
1280.59409,erythromycin,R
1280.59409,tetracycline,S
1280.59410,cefoxitin,R
1280.59410,ciprofloxacin,S
1280.59410,erythromycin,R
1280.59410,tetracycline,S
1280.59411,cefoxitin,R
1280.59411,ciprofloxacin,S
1280.59411,erythromycin,R
1280.59411,tetracycline,S
1280.59412,cefoxitin,R
1280.59412,erythromycin,R
1280.59412,tetracycline,S
1280.59413,cefoxitin,R
1280.59413,ciprofloxacin,S
1280.59413,erythromycin,R
1280.59414,cefoxitin,R
1280.59414,ciprofloxacin,S
1280.59414,erythromycin,R
1280.59414,tetracycline,S
1280.59415,cefoxitin,R
1280.59415,ciprofloxacin,S
1280.59415,erythromycin,R
1280.59415,tetracycline,S
1280.59416,cefoxitin,R
1280.59416,ciprofloxacin,S
1280.59416,erythromycin,R
1280.59416,tetracycline,S
1280.59417,cefoxitin,R
1280.59417,ciprofloxacin,S
1280.59417,erythromycin,R
1280.59417,tetracycline,S
1280.59418,cefoxitin,R
1280.59418,ciprofloxacin,S
1280.59418,erythromycin,R
1280.59418,tetracycline,S
1280.59419,cefoxitin,R
1280.59419,ciprofloxacin,S
1280.59419,erythromycin,R
1280.59419,tetracycline,S
1280.59420,cefoxitin,R
1280.59420,ciprofloxacin,S
1280.59420,erythromycin,R
1280.59420,tetracycline,S
1280.59421,cefoxitin,R
1280.59421,ciprofloxacin,S
1280.59421,erythromycin,R
1280.59421,tetracycline,S
1280.59422,cefoxitin,R
1280.59422,ciprofloxacin,S
1280.59422,erythromycin,S
1280.59422,tetracycline,S
1280.59423,cefoxitin,R
1280.59423,ciprofloxacin,S
1280.59423,erythromycin,R
1280.59423,tetracycline,S
1280.59424,cefoxitin,R
1280.59424,ciprofloxacin,S
1280.59424,erythromycin,R
1280.59425,cefoxitin,R
1280.59425,ciprofloxacin,S
1280.59425,erythromycin,R
1280.59425,tetracycline,S
1280.59426,cefoxitin,R
1280.59426,ciprofloxacin,S
1280.59426,erythromycin,R
1280.59426,tetracycline,R
1280.59427,cefoxitin,R
1280.59427,ciprofloxacin,S
1280.59427,erythromycin,R
1280.59427,tetracycline,S
1280.59428,cefoxitin,R
1280.59428,ciprofloxacin,S
1280.59428,erythromycin,R
1280.59428,tetracycline,S
1280.59429,cefoxitin,R
1280.59429,ciprofloxacin,S
1280.59429,erythromycin,R
1280.59430,cefoxitin,R
1280.59430,ciprofloxacin,S
1280.59430,erythromycin,R
1280.59430,tetracycline,S
1280.59431,cefoxitin,R
1280.59431,ciprofloxacin,S
1280.59431,erythromycin,R
1280.59431,tetracycline,S
1280.59432,cefoxitin,R
1280.59432,ciprofloxacin,S
1280.59432,erythromycin,R
1280.59432,tetracycline,S
1280.59433,cefoxitin,R
1280.59433,ciprofloxacin,S
1280.59433,erythromycin,R
1280.59433,tetracycline,S
1280.59434,cefoxitin,R
1280.59434,ciprofloxacin,S
1280.59434,erythromycin,R
1280.59434,tetracycline,S
1280.59435,cefoxitin,R
1280.59435,ciprofloxacin,S
1280.59435,erythromycin,R
1280.59435,tetracycline,S
1280.59436,cefoxitin,R
1280.59436,ciprofloxacin,S
1280.59436,erythromycin,R
1280.59436,tetracycline,S
1280.59437,cefoxitin,R
1280.59437,ciprofloxacin,S
1280.59437,erythromycin,R
1280.59437,tetracycline,S
1280.59438,cefoxitin,R
1280.59438,ciprofloxacin,S
1280.59438,erythromycin,R
1280.59438,tetracycline,S
1280.59439,cefoxitin,R
1280.59439,ciprofloxacin,S
1280.59439,erythromycin,R
1280.59439,tetracycline,S
1280.59440,cefoxitin,R
1280.59440,ciprofloxacin,S
1280.59440,erythromycin,S
1280.59440,tetracycline,S
1280.59441,cefoxitin,R
1280.59441,ciprofloxacin,S
1280.59441,erythromycin,R
1280.59441,tetracycline,S
1280.59442,cefoxitin,R
1280.59442,ciprofloxacin,S
1280.59442,erythromycin,R
1280.59442,tetracycline,S
1280.59443,cefoxitin,R
1280.59443,ciprofloxacin,S
1280.59443,erythromycin,S
1280.59443,tetracycline,S
1280.59444,cefoxitin,R
1280.59444,ciprofloxacin,S
1280.59444,erythromycin,R
1280.59444,tetracycline,S
1280.59445,cefoxitin,R
1280.59445,erythromycin,R
1280.59445,tetracycline,S
1280.59446,cefoxitin,R
1280.59446,ciprofloxacin,S
1280.59446,erythromycin,R
1280.59446,tetracycline,S
1280.59447,cefoxitin,R
1280.59447,ciprofloxacin,S
1280.59447,erythromycin,R
1280.59447,tetracycline,S
1280.59448,cefoxitin,R
1280.59448,ciprofloxacin,R
1280.59448,erythromycin,R
1280.59448,tetracycline,R
1280.59449,cefoxitin,R
1280.59449,ciprofloxacin,S
1280.59449,erythromycin,S
1280.59449,tetracycline,S
1280.59450,cefoxitin,R
1280.59450,ciprofloxacin,R
1280.59450,erythromycin,R
1280.59450,tetracycline,R
1280.59451,cefoxitin,R
1280.59451,ciprofloxacin,S
1280.59451,erythromycin,R
1280.59451,tetracycline,S
1280.59452,cefoxitin,R
1280.59452,ciprofloxacin,S
1280.59452,erythromycin,R
1280.59452,tetracycline,S
1280.59453,cefoxitin,R
1280.59453,ciprofloxacin,S
1280.59453,erythromycin,R
1280.59453,tetracycline,S
1280.59454,cefoxitin,R
1280.59454,ciprofloxacin,R
1280.59454,erythromycin,R
1280.59454,tetracycline,R
1280.59455,cefoxitin,R
1280.59455,ciprofloxacin,R
1280.59455,tetracycline,S
1280.59456,cefoxitin,R
1280.59456,ciprofloxacin,R
1280.59456,erythromycin,R
1280.59456,tetracycline,R
1280.59457,cefoxitin,R
1280.59457,ciprofloxacin,R
1280.59457,erythromycin,R
1280.59457,tetracycline,R
1280.59458,cefoxitin,R
1280.59458,ciprofloxacin,R
1280.59458,erythromycin,R
1280.59458,tetracycline,R
1280.59459,cefoxitin,R
1280.59459,ciprofloxacin,S
1280.59459,erythromycin,R
1280.59459,tetracycline,R
1280.59460,cefoxitin,R
1280.59460,ciprofloxacin,R
1280.59460,erythromycin,R
1280.59460,tetracycline,R
1280.59461,cefoxitin,R
1280.59461,ciprofloxacin,R
1280.59461,erythromycin,R
1280.59461,tetracycline,R
1280.59462,cefoxitin,R
1280.59462,ciprofloxacin,R
1280.59462,erythromycin,R
1280.59462,tetracycline,R
1280.59463,cefoxitin,R
1280.59463,ciprofloxacin,R
1280.59463,erythromycin,R
1280.59463,tetracycline,R
1280.59464,cefoxitin,R
1280.59464,ciprofloxacin,R
1280.59464,erythromycin,R
1280.59464,tetracycline,R
1280.59465,cefoxitin,R
1280.59465,ciprofloxacin,R
1280.59465,erythromycin,R
1280.59465,tetracycline,R
1280.59466,cefoxitin,R
1280.59466,ciprofloxacin,R
1280.59466,erythromycin,R
1280.59466,tetracycline,R
1280.59467,cefoxitin,R
1280.59467,ciprofloxacin,R
1280.59467,erythromycin,S
1280.59467,tetracycline,R
1280.59468,cefoxitin,R
1280.59468,ciprofloxacin,R
1280.59468,erythromycin,R
1280.59468,tetracycline,R
1280.59469,cefoxitin,R
1280.59469,ciprofloxacin,R
1280.59469,erythromycin,R
1280.59469,tetracycline,R
1280.59470,cefoxitin,R
1280.59470,ciprofloxacin,R
1280.59470,erythromycin,R
1280.59470,tetracycline,R
1280.59471,cefoxitin,S
1280.59471,ciprofloxacin,S
1280.59471,erythromycin,S
1280.59471,tetracycline,S
1280.59472,cefoxitin,S
1280.59472,ciprofloxacin,S
1280.59472,erythromycin,S
1280.59472,tetracycline,S
1280.59473,cefoxitin,R
1280.59473,ciprofloxacin,S
1280.59473,erythromycin,R
1280.59473,tetracycline,S
1280.59474,cefoxitin,S
1280.59474,ciprofloxacin,S
1280.59474,erythromycin,R
1280.59474,tetracycline,S
1280.59475,cefoxitin,S
1280.59475,ciprofloxacin,S
1280.59475,erythromycin,S
1280.59475,tetracycline,S
1280.59476,cefoxitin,S
1280.59476,ciprofloxacin,S
1280.59476,erythromycin,S
1280.59476,tetracycline,S
1280.59477,cefoxitin,S
1280.59477,ciprofloxacin,S
1280.59477,erythromycin,S
1280.59477,tetracycline,S
1280.59478,cefoxitin,S
1280.59478,ciprofloxacin,S
1280.59478,erythromycin,S
1280.59478,tetracycline,S
1280.59479,cefoxitin,S
1280.59479,ciprofloxacin,R
1280.59479,erythromycin,S
1280.59479,tetracycline,S
1280.59480,cefoxitin,S
1280.59480,ciprofloxacin,S
1280.59480,erythromycin,S
1280.59480,tetracycline,S
1280.59481,cefoxitin,S
1280.59481,ciprofloxacin,S
1280.59481,erythromycin,S
1280.59481,tetracycline,S
1280.59482,cefoxitin,S
1280.59482,ciprofloxacin,S
1280.59482,erythromycin,S
1280.59482,tetracycline,S
1280.59483,cefoxitin,S
1280.59483,ciprofloxacin,S
1280.59483,erythromycin,S
1280.59483,tetracycline,S
1280.59484,cefoxitin,S
1280.59484,ciprofloxacin,S
1280.59484,erythromycin,R
1280.59484,tetracycline,S
1280.59485,cefoxitin,S
1280.59485,ciprofloxacin,S
1280.59485,erythromycin,S
1280.59485,tetracycline,S
1280.59486,cefoxitin,S
1280.59486,ciprofloxacin,R
1280.59486,erythromycin,S
1280.59486,tetracycline,S
1280.59487,cefoxitin,S
1280.59487,ciprofloxacin,S
1280.59487,erythromycin,S
1280.59487,tetracycline,S
1280.59488,cefoxitin,R
1280.59488,ciprofloxacin,R
1280.59488,erythromycin,R
1280.59488,tetracycline,R
1280.59489,cefoxitin,S
1280.59489,ciprofloxacin,S
1280.59489,erythromycin,S
1280.59489,tetracycline,S
1280.59490,cefoxitin,S
1280.59490,ciprofloxacin,S
1280.59490,erythromycin,S
1280.59490,tetracycline,S
1280.59491,cefoxitin,S
1280.59491,ciprofloxacin,S
1280.59491,erythromycin,S
1280.59491,tetracycline,S
1280.59492,cefoxitin,S
1280.59492,ciprofloxacin,S
1280.59492,erythromycin,S
1280.59492,tetracycline,S
1280.59493,cefoxitin,S
1280.59493,ciprofloxacin,S
1280.59493,erythromycin,S
1280.59493,tetracycline,S
1280.59494,cefoxitin,S
1280.59494,ciprofloxacin,S
1280.59494,erythromycin,R
1280.59494,tetracycline,S
1280.59495,cefoxitin,S
1280.59495,ciprofloxacin,S
1280.59495,erythromycin,R
1280.59495,tetracycline,S
1280.59496,cefoxitin,S
1280.59496,ciprofloxacin,S
1280.59496,erythromycin,S
1280.59496,tetracycline,S
1280.59497,cefoxitin,S
1280.59497,ciprofloxacin,S
1280.59497,erythromycin,S
1280.59497,tetracycline,S
1280.59498,cefoxitin,S
1280.59498,ciprofloxacin,S
1280.59498,erythromycin,S
1280.59498,tetracycline,S
1280.59499,cefoxitin,S
1280.59499,ciprofloxacin,S
1280.59499,erythromycin,S
1280.59499,tetracycline,S
1280.59500,cefoxitin,S
1280.59500,ciprofloxacin,S
1280.59500,erythromycin,S
1280.59500,tetracycline,S
1280.59501,cefoxitin,S
1280.59501,ciprofloxacin,S
1280.59501,erythromycin,R
1280.59501,tetracycline,S
1280.59502,cefoxitin,S
1280.59502,erythromycin,R
1280.59502,tetracycline,S
1280.59503,cefoxitin,S
1280.59503,erythromycin,R
1280.59503,tetracycline,S
1280.59504,cefoxitin,S
1280.59504,ciprofloxacin,S
1280.59504,erythromycin,R
1280.59504,tetracycline,S
1280.59505,cefoxitin,S
1280.59505,ciprofloxacin,S
